"","...1","respID","qID","altID","obsID","value","penalty","accessibility","incentive_cash","incentive_grocery_store","incentive_internet","incentive_sport_tickets","outsideGood","incentive_label","penalty_label","accessibility_label","no_vaccine_label"
"12419",6210,621,10,1,6210,300,0,10,0,1,0,0,0,"$300 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"12420",16210,621,10,2,6210,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12421",6211,622,1,1,6211,100,0,10,0,0,0,1,0,"$100 gift card for a tickets to a local professional sports event","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"12422",16211,622,1,2,6211,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12423",6212,622,2,1,6212,50,1000,0,0,0,1,0,0,"$50 gift card for your internet provider","Vaccine mandated, $1000 fine for non-compliance","Door-door vaccinations",NA
"12424",16212,622,2,2,6212,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12425",6213,622,3,1,6213,100,50,3,0,0,0,1,0,"$100 gift card for a tickets to a local professional sports event","Vaccine mandated, $50 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"12426",16213,622,3,2,6213,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12427",6214,622,4,1,6214,300,200,0,1,0,0,0,0,"$300 in cash","Vaccine mandated, $200 fine for non-compliance","Door-door vaccinations",NA
"12428",16214,622,4,2,6214,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12429",6215,622,5,1,6215,1000,1000,0,1,0,0,0,0,"$1000 in cash","Vaccine mandated, $1000 fine for non-compliance","Door-door vaccinations",NA
"12430",16215,622,5,2,6215,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12431",6216,622,6,1,6216,100,0,1,0,1,0,0,0,"$100 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"12432",16216,622,6,2,6216,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12433",6217,622,7,1,6217,100,1000,0,0,1,0,0,0,"$100 gift card for your local grocery store","Vaccine mandated, $1000 fine for non-compliance","Door-door vaccinations",NA
"12434",16217,622,7,2,6217,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12435",6218,622,8,1,6218,0,1000,10,0,0,1,0,0,"No incentives for compliance","Vaccine mandated, $1000 fine for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"12436",16218,622,8,2,6218,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12437",6219,622,9,1,6219,50,0,0,0,1,0,0,0,"$50 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"12438",16219,622,9,2,6219,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12439",6220,622,10,1,6220,1000,0,0,0,1,0,0,0,"$1000 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"12440",16220,622,10,2,6220,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12441",6221,623,1,1,6221,50,500,10,0,0,1,0,0,"$50 gift card for your internet provider","Vaccine mandated, $500 fine for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"12442",16221,623,1,2,6221,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12443",6222,623,2,1,6222,100,0,1,0,1,0,0,0,"$100 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"12444",16222,623,2,2,6222,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12445",6223,623,3,1,6223,0,0,10,0,0,0,1,0,"No incentives for compliance","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"12446",16223,623,3,2,6223,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12447",6224,623,4,1,6224,50,200,3,0,0,0,1,0,"$50 gift card for a tickets to a local professional sports event","Vaccine mandated, $200 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"12448",16224,623,4,2,6224,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12449",6225,623,5,1,6225,300,0,0,1,0,0,0,0,"$300 in cash","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"12450",16225,623,5,2,6225,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12451",6226,623,6,1,6226,100,1000,10,0,0,1,0,0,"$100 gift card for your internet provider","Vaccine mandated, $1000 fine for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"12452",16226,623,6,2,6226,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12453",6227,623,7,1,6227,500,0,10,0,0,1,0,0,"$500 gift card for your internet provider","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"12454",16227,623,7,2,6227,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12455",6228,623,8,1,6228,100,0,10,1,0,0,0,0,"$100 in cash","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"12456",16228,623,8,2,6228,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12457",6229,623,9,1,6229,300,300,3,1,0,0,0,0,"$300 in cash","Vaccine mandated, $300 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"12458",16229,623,9,2,6229,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12459",6230,623,10,1,6230,100,500,1,0,0,0,1,0,"$100 gift card for a tickets to a local professional sports event","Vaccine mandated, $500 fine for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"12460",16230,623,10,2,6230,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12461",6231,624,1,1,6231,200,0,10,0,1,0,0,0,"$200 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"12462",16231,624,1,2,6231,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12463",6232,624,2,1,6232,200,50,0,0,0,0,1,0,"$200 gift card for a tickets to a local professional sports event","Vaccine mandated, $50 fine for non-compliance","Door-door vaccinations",NA
"12464",16232,624,2,2,6232,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12465",6233,624,3,1,6233,300,0,3,0,0,1,0,0,"$300 gift card for your internet provider","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"12466",16233,624,3,2,6233,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12467",6234,624,4,1,6234,0,0,0,1,0,0,0,0,"No incentives for compliance","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"12468",16234,624,4,2,6234,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12469",6235,624,5,1,6235,300,1000,3,1,0,0,0,0,"$300 in cash","Vaccine mandated, $1000 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"12470",16235,624,5,2,6235,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12471",6236,624,6,1,6236,300,0,1,0,0,1,0,0,"$300 gift card for your internet provider","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"12472",16236,624,6,2,6236,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12473",6237,624,7,1,6237,300,0,3,0,0,0,1,0,"$300 gift card for a tickets to a local professional sports event","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"12474",16237,624,7,2,6237,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12475",6238,624,8,1,6238,100,0,3,0,1,0,0,0,"$100 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"12476",16238,624,8,2,6238,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12477",6239,624,9,1,6239,50,0,0,0,1,0,0,0,"$50 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"12478",16239,624,9,2,6239,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12479",6240,624,10,1,6240,50,0,0,0,0,1,0,0,"$50 gift card for your internet provider","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"12480",16240,624,10,2,6240,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12481",6241,625,1,1,6241,200,1000,10,0,0,1,0,0,"$200 gift card for your internet provider","Vaccine mandated, $1000 fine for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"12482",16241,625,1,2,6241,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12483",6242,625,2,1,6242,0,100,10,0,0,0,1,0,"No incentives for compliance","Vaccine mandated, $100 fine for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"12484",16242,625,2,2,6242,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12485",6243,625,3,1,6243,500,500,1,0,1,0,0,0,"$500 gift card for your local grocery store","Vaccine mandated, $500 fine for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"12486",16243,625,3,2,6243,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12487",6244,625,4,1,6244,100,0,0,0,1,0,0,0,"$100 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"12488",16244,625,4,2,6244,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12489",6245,625,5,1,6245,100,50,1,0,1,0,0,0,"$100 gift card for your local grocery store","Vaccine mandated, $50 fine for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"12490",16245,625,5,2,6245,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12491",6246,625,6,1,6246,300,0,3,0,1,0,0,0,"$300 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"12492",16246,625,6,2,6246,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12493",6247,625,7,1,6247,300,0,3,0,0,1,0,0,"$300 gift card for your internet provider","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"12494",16247,625,7,2,6247,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12495",6248,625,8,1,6248,1000,0,1,0,1,0,0,0,"$1000 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"12496",16248,625,8,2,6248,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12497",6249,625,9,1,6249,1000,100,3,0,0,0,1,0,"$1000 gift card for a tickets to a local professional sports event","Vaccine mandated, $100 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"12498",16249,625,9,2,6249,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12499",6250,625,10,1,6250,100,50,10,1,0,0,0,0,"$100 in cash","Vaccine mandated, $50 fine for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"12500",16250,625,10,2,6250,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12501",6251,626,1,1,6251,1000,0,1,0,0,0,1,0,"$1000 gift card for a tickets to a local professional sports event","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"12502",16251,626,1,2,6251,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12503",6252,626,2,1,6252,0,200,0,0,0,0,1,0,"No incentives for compliance","Vaccine mandated, $200 fine for non-compliance","Door-door vaccinations",NA
"12504",16252,626,2,2,6252,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12505",6253,626,3,1,6253,0,0,0,0,0,0,1,0,"No incentives for compliance","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"12506",16253,626,3,2,6253,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12507",6254,626,4,1,6254,500,50,3,1,0,0,0,0,"$500 in cash","Vaccine mandated, $50 fine for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"12508",16254,626,4,2,6254,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12509",6255,626,5,1,6255,0,50,1,1,0,0,0,0,"No incentives for compliance","Vaccine mandated, $50 fine for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"12510",16255,626,5,2,6255,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12511",6256,626,6,1,6256,500,0,1,1,0,0,0,0,"$500 in cash","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"12512",16256,626,6,2,6256,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12513",6257,626,7,1,6257,50,200,1,0,0,0,1,0,"$50 gift card for a tickets to a local professional sports event","Vaccine mandated, $200 fine for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"12514",16257,626,7,2,6257,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12515",6258,626,8,1,6258,500,1000,0,0,0,0,1,0,"$500 gift card for a tickets to a local professional sports event","Vaccine mandated, $1000 fine for non-compliance","Door-door vaccinations",NA
"12516",16258,626,8,2,6258,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12517",6259,626,9,1,6259,1000,0,0,0,0,0,1,0,"$1000 gift card for a tickets to a local professional sports event","Vaccine not mandated, no penalty for non-compliance","Door-door vaccinations",NA
"12518",16259,626,9,2,6259,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12519",6260,626,10,1,6260,300,300,1,0,0,0,1,0,"$300 gift card for a tickets to a local professional sports event","Vaccine mandated, $300 fine for non-compliance","Vaccination clinic will be located within 1 miles from your house",NA
"12520",16260,626,10,2,6260,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12521",6261,627,1,1,6261,50,300,10,0,0,0,1,0,"$50 gift card for a tickets to a local professional sports event","Vaccine mandated, $300 fine for non-compliance","Vaccination clinic will be located within 10 miles from your house",NA
"12522",16261,627,1,2,6261,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12523",6262,627,2,1,6262,1000,0,3,0,1,0,0,0,"$1000 gift card for your local grocery store","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
"12524",16262,627,2,2,6262,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12525",6263,627,3,1,6263,500,50,0,1,0,0,0,0,"$500 in cash","Vaccine mandated, $50 fine for non-compliance","Door-door vaccinations",NA
"12526",16263,627,3,2,6263,0,0,0,0,0,0,0,1,NA,NA,NA,"I will not take the vaccine under this condition."
"12527",6264,627,4,1,6264,0,0,3,1,0,0,0,0,"No incentives for compliance","Vaccine not mandated, no penalty for non-compliance","Vaccination clinic will be located within 3 miles from your house",NA
